,Date,Season,Home,Away,Home Win By (Vegas)
10664,2013-04-10,2012,Washington,Miami,4
10665,2013-04-12,2012,Washington,Philadelphia,5.5
10666,2011-12-28,2011,Atlanta,Washington,8.5
10667,2011-12-30,2011,Atlanta,NewJersey,11.5
10668,2012-01-05,2011,Atlanta,Miami,4
10669,2012-01-07,2011,Atlanta,Chicago,-6
10670,2012-01-12,2011,Atlanta,Charlotte,7.5
10671,2012-01-14,2011,Atlanta,Minnesota,7
10672,2012-01-16,2011,Atlanta,Toronto,10
10673,2012-01-18,2011,Atlanta,Portland,2.5
10674,2012-01-21,2011,Atlanta,Cleveland,7.5
10675,2012-02-02,2011,Atlanta,Memphis,4.5
10676,2012-02-04,2011,Atlanta,Philadelphia,3
10677,2012-02-06,2011,Atlanta,Phoenix,8
10678,2012-02-08,2011,Atlanta,Indiana,3.5
10679,2012-02-12,2011,Atlanta,Miami,-4
10680,2012-02-23,2011,Atlanta,Orlando,-5
10681,2012-02-29,2011,Atlanta,GoldenState,7
10682,2012-03-02,2011,Atlanta,Milwaukee,4.5
10683,2012-03-03,2011,Atlanta,OklahomaCity,-6
10684,2012-03-16,2011,Atlanta,Washington,11.5
10685,2012-03-19,2011,Atlanta,Boston,2
10686,2012-03-21,2011,Atlanta,Cleveland,7.5
10687,2012-03-23,2011,Atlanta,NewJersey,7
10688,2012-03-25,2011,Atlanta,Utah,pk
10689,2012-03-28,2011,Atlanta,Chicago,-4
10690,2012-03-30,2011,Atlanta,NewYork,3
10691,2012-04-04,2011,Atlanta,Charlotte,13
10692,2012-04-06,2011,Atlanta,Detroit,9
10693,2012-04-15,2011,Atlanta,Toronto,10
10694,2012-04-18,2011,Atlanta,Detroit,9.5
10695,2012-04-20,2011,Atlanta,Boston,10.5
10696,2012-04-22,2011,Atlanta,NewYork,2.5
10697,2012-04-24,2011,Atlanta,LAClippers,-1
10698,2012-04-26,2011,Atlanta,Dallas,5
10699,2011-12-30,2011,Boston,Detroit,10
10700,2012-01-02,2011,Boston,Washington,11
10701,2012-01-04,2011,Boston,NewJersey,12.5
10702,2012-01-06,2011,Boston,Indiana,6
10703,2012-01-11,2011,Boston,Dallas,5
10704,2012-01-13,2011,Boston,Chicago,pk
10705,2012-01-16,2011,Boston,OklahomaCity,-2.5
10706,2012-01-18,2011,Boston,Toronto,9
10707,2012-01-20,2011,Boston,Phoenix,6
10708,2012-01-23,2011,Boston,Orlando,-7.5
10709,2012-01-27,2011,Boston,Indiana,-4
10710,2012-01-29,2011,Boston,Cleveland,6.5
10711,2012-02-01,2011,Boston,Toronto,9
10712,2012-02-03,2011,Boston,NewYork,6.5
10713,2012-02-05,2011,Boston,Memphis,4
10714,2012-02-07,2011,Boston,Charlotte,14
10715,2012-02-09,2011,Boston,LALakers,3.5
10716,2012-02-12,2011,Boston,Chicago,-1
10717,2012-02-15,2011,Boston,Detroit,9
10718,2012-02-29,2011,Boston,Milwaukee,6.5
10719,2012-03-02,2011,Boston,NewJersey,6
10720,2012-03-04,2011,Boston,NewYork,1
10721,2012-03-06,2011,Boston,Houston,4.5
10722,2012-03-09,2011,Boston,Portland,2.5
10723,2012-03-25,2011,Boston,Washington,9.5
10724,2012-03-28,2011,Boston,Utah,3.5
10725,2012-04-01,2011,Boston,Miami,-4.5
10726,2012-04-04,2011,Boston,SanAntonio,pk
10727,2012-04-08,2011,Boston,Philadelphia,3.5
10728,2012-04-11,2011,Boston,Atlanta,3
10729,2012-04-18,2011,Boston,Orlando,4.5
10730,2012-04-24,2011,Boston,Miami,7
10731,2012-04-26,2011,Boston,Milwaukee,9.5
10732,2011-12-26,2011,Charlotte,Milwaukee,-4
10733,2011-12-28,2011,Charlotte,Miami,-11
10734,2011-12-30,2011,Charlotte,Orlando,-4
10735,2012-01-06,2011,Charlotte,Atlanta,-1.5
10736,2012-01-10,2011,Charlotte,Houston,-3.5
10737,2012-01-13,2011,Charlotte,Detroit,3.5
10738,2012-01-14,2011,Charlotte,GoldenState,-3.5
10739,2012-01-16,2011,Charlotte,Cleveland,1
10740,2012-01-24,2011,Charlotte,NewYork,-5.5
10741,2012-01-28,2011,Charlotte,Washington,-1.5
10742,2012-02-10,2011,Charlotte,Chicago,-12.5
10743,2012-02-11,2011,Charlotte,LAClippers,-9.5
10744,2012-02-13,2011,Charlotte,Philadelphia,-12
10745,2012-02-22,2011,Charlotte,Indiana,-5.5
10746,2012-03-04,2011,Charlotte,NewJersey,-4.5
10747,2012-03-06,2011,Charlotte,Orlando,-9
10748,2012-03-07,2011,Charlotte,Utah,-7
10749,2012-03-09,2011,Charlotte,NewJersey,-2
10750,2012-03-17,2011,Charlotte,Toronto,-1
10751,2012-03-19,2011,Charlotte,Philadelphia,-10
10752,2012-03-23,2011,Charlotte,Milwaukee,-7
10753,2012-03-26,2011,Charlotte,Boston,-6.5
10754,2012-03-28,2011,Charlotte,Minnesota,-5.5
10755,2012-03-30,2011,Charlotte,Denver,-8.5
10756,2012-04-07,2011,Charlotte,Atlanta,-8
10757,2012-04-09,2011,Charlotte,Washington,1.5
10758,2012-04-12,2011,Charlotte,Detroit,-5.5
10759,2012-04-15,2011,Charlotte,Boston,-6.5
10760,2012-04-16,2011,Charlotte,NewOrleans,-6.5
10761,2012-04-18,2011,Charlotte,Chicago,-13
10762,2012-04-20,2011,Charlotte,Memphis,-14
10763,2012-04-22,2011,Charlotte,Sacramento,-4.5
10764,2012-04-26,2011,Charlotte,NewYork,-5.5
10765,2012-01-01,2011,Chicago,Memphis,6.5
10766,2012-01-03,2011,Chicago,Atlanta,10
10767,2012-01-09,2011,Chicago,Detroit,14.5
10768,2012-01-11,2011,Chicago,Washington,11.5
10769,2012-01-14,2011,Chicago,Toronto,14
10770,2012-01-17,2011,Chicago,Phoenix,9
10771,2012-01-21,2011,Chicago,Charlotte,12.5
10772,2012-01-23,2011,Chicago,NewJersey,13.5
10773,2012-01-25,2011,Chicago,Indiana,8
10774,2012-01-27,2011,Chicago,Milwaukee,11
10775,2012-02-14,2011,Chicago,Sacramento,11
10776,2012-02-16,2011,Chicago,Boston,7.5
10777,2012-02-18,2011,Chicago,NewJersey,12.5
10778,2012-02-20,2011,Chicago,Atlanta,10.5
10779,2012-02-22,2011,Chicago,Milwaukee,10.5
10780,2012-02-28,2011,Chicago,NewOrleans,13.5
10781,2012-03-05,2011,Chicago,Indiana,7
10782,2012-03-08,2011,Chicago,Orlando,6
10783,2012-03-10,2011,Chicago,Utah,10.5
10784,2012-03-12,2011,Chicago,NewYork,8.5
10785,2012-03-14,2011,Chicago,Miami,-2.5
10786,2012-03-16,2011,Chicago,Portland,8.5
10787,2012-03-17,2011,Chicago,Philadelphia,4
10788,2012-03-24,2011,Chicago,Toronto,12.5
10789,2012-03-26,2011,Chicago,Denver,8
10790,2012-03-30,2011,Chicago,Detroit,11
10791,2012-04-02,2011,Chicago,Houston,8
10792,2012-04-05,2011,Chicago,Boston,6.5
10793,2012-04-10,2011,Chicago,NewYork,7
10794,2012-04-12,2011,Chicago,Miami,1.5
10795,2012-04-16,2011,Chicago,Washington,11.5
10796,2012-04-21,2011,Chicago,Dallas,8
10797,2012-04-26,2011,Chicago,Cleveland,14
10798,2011-12-26,2011,Cleveland,Toronto,2
10799,2012-01-01,2011,Cleveland,NewJersey,2.5
10800,2012-01-03,2011,Cleveland,Charlotte,4
10801,2012-01-17,2011,Cleveland,GoldenState,2
10802,2012-01-20,2011,Cleveland,Chicago,-5
10803,2012-01-25,2011,Cleveland,NewYork,-4
10804,2012-01-27,2011,Cleveland,NewJersey,4
10805,2012-01-31,2011,Cleveland,Boston,-5
10806,2012-02-04,2011,Cleveland,Dallas,-5.5
10807,2012-02-08,2011,Cleveland,LAClippers,-7
10808,2012-02-10,2011,Cleveland,Milwaukee,-1
10809,2012-02-11,2011,Cleveland,Philadelphia,-7.5
10810,2012-02-15,2011,Cleveland,Indiana,-2
10811,2012-02-17,2011,Cleveland,Miami,-9.5
10812,2012-02-19,2011,Cleveland,Sacramento,2
10813,2012-02-21,2011,Cleveland,Detroit,1.5
10814,2012-02-22,2011,Cleveland,NewOrleans,5
10815,2012-02-28,2011,Cleveland,Boston,-3.5
10816,2012-03-02,2011,Cleveland,Chicago,-10
10817,2012-03-05,2011,Cleveland,Utah,-2
10818,2012-03-11,2011,Cleveland,Houston,2.5
10819,2012-03-13,2011,Cleveland,Toronto,4
10820,2012-03-18,2011,Cleveland,Atlanta,-2.5
10821,2012-03-25,2011,Cleveland,Phoenix,-4
10822,2012-03-28,2011,Cleveland,Detroit,-1.5
10823,2012-03-30,2011,Cleveland,Milwaukee,-5
10824,2012-04-03,2011,Cleveland,SanAntonio,-9
10825,2012-04-10,2011,Cleveland,Charlotte,6.5
10826,2012-04-11,2011,Cleveland,Indiana,-9
10827,2012-04-15,2011,Cleveland,Orlando,-6.5
10828,2012-04-18,2011,Cleveland,Philadelphia,-9
10829,2012-04-20,2011,Cleveland,NewYork,-10
10830,2012-04-25,2011,Cleveland,Washington,-2.5
10831,2011-12-25,2011,Dallas,Miami,-4.5
10832,2011-12-26,2011,Dallas,Denver,4.5
10833,2011-12-30,2011,Dallas,Toronto,8.5
10834,2012-01-02,2011,Dallas,OklahomaCity,-2.5
10835,2012-01-04,2011,Dallas,Phoenix,7.5
10836,2012-01-07,2011,Dallas,NewOrleans,11.5
10837,2012-01-13,2011,Dallas,Milwaukee,9.5
10838,2012-01-14,2011,Dallas,Sacramento,12
10839,2012-01-23,2011,Dallas,Phoenix,5
10840,2012-01-25,2011,Dallas,Minnesota,6
10841,2012-01-27,2011,Dallas,Utah,4.5
10842,2012-01-29,2011,Dallas,SanAntonio,6
10843,2012-02-01,2011,Dallas,OklahomaCity,pk
10844,2012-02-03,2011,Dallas,Indiana,4.5
10845,2012-02-11,2011,Dallas,Portland,4
10846,2012-02-13,2011,Dallas,LAClippers,3.5
10847,2012-02-15,2011,Dallas,Denver,7
10848,2012-02-20,2011,Dallas,Boston,9.5
10849,2012-02-22,2011,Dallas,LALakers,4.5
10850,2012-02-28,2011,Dallas,NewJersey,10
10851,2012-03-03,2011,Dallas,Utah,8
10852,2012-03-06,2011,Dallas,NewYork,2
10853,2012-03-13,2011,Dallas,Washington,12.5
10854,2012-03-15,2011,Dallas,Charlotte,14
10855,2012-03-17,2011,Dallas,SanAntonio,3
10856,2012-03-21,2011,Dallas,LALakers,4.5
10857,2012-03-27,2011,Dallas,Houston,7
10858,2012-04-02,2011,Dallas,LAClippers,4.5
10859,2012-04-04,2011,Dallas,Memphis,5.5
10860,2012-04-06,2011,Dallas,Portland,6
10861,2012-04-10,2011,Dallas,Sacramento,9
10862,2012-04-18,2011,Dallas,Houston,4.5
10863,2012-04-20,2011,Dallas,GoldenState,13
10864,2011-12-28,2011,Denver,Utah,12.5
10865,2012-01-01,2011,Denver,LALakers,5.5
10866,2012-01-02,2011,Denver,Milwaukee,4.5
10867,2012-01-04,2011,Denver,Sacramento,11
10868,2012-01-09,2011,Denver,NewOrleans,13.5
10869,2012-01-11,2011,Denver,NewJersey,12
10870,2012-01-13,2011,Denver,Miami,-3.5
10871,2012-01-15,2011,Denver,Utah,10.5
10872,2012-01-27,2011,Denver,Toronto,13
10873,2012-01-29,2011,Denver,LAClippers,5.5
10874,2012-02-03,2011,Denver,LALakers,3.5
10875,2012-02-06,2011,Denver,Houston,7
10876,2012-02-08,2011,Denver,Dallas,-1
10877,2012-02-09,2011,Denver,GoldenState,6
10878,2012-02-14,2011,Denver,Phoenix,10
10879,2012-02-20,2011,Denver,Minnesota,3.5
10880,2012-02-23,2011,Denver,SanAntonio,-4
10881,2012-02-29,2011,Denver,Portland,3
10882,2012-03-05,2011,Denver,Sacramento,9.5
10883,2012-03-07,2011,Denver,Cleveland,10
10884,2012-03-09,2011,Denver,NewOrleans,11
10885,2012-03-11,2011,Denver,Memphis,6
10886,2012-03-13,2011,Denver,Atlanta,5
10887,2012-03-15,2011,Denver,OklahomaCity,-2
10888,2012-03-17,2011,Denver,Boston,6
10889,2012-03-19,2011,Denver,Dallas,4.5
10890,2012-03-21,2011,Denver,Detroit,8
10891,2012-04-06,2011,Denver,Phoenix,3
10892,2012-04-09,2011,Denver,GoldenState,8.5
10893,2012-04-11,2011,Denver,Minnesota,8
10894,2012-04-15,2011,Denver,Houston,3.5
10895,2012-04-18,2011,Denver,LAClippers,3
10896,2012-04-22,2011,Denver,Orlando,11
10897,2011-12-28,2011,Detroit,Cleveland,5.5
10898,2011-12-31,2011,Detroit,Indiana,-2.5
10899,2012-01-02,2011,Detroit,Orlando,-5
10900,2012-01-04,2011,Detroit,Chicago,-6.5
10901,2012-01-07,2011,Detroit,NewYork,-4
10902,2012-01-10,2011,Detroit,Dallas,-7
10903,2012-01-15,2011,Detroit,GoldenState,4.5
10904,2012-01-20,2011,Detroit,Memphis,-5
10905,2012-01-21,2011,Detroit,Portland,-6.5
10906,2012-01-25,2011,Detroit,Miami,-8.5
10907,2012-01-27,2011,Detroit,Atlanta,-6.5
10908,2012-02-03,2011,Detroit,Milwaukee,-4.5
10909,2012-02-04,2011,Detroit,NewOrleans,-1
10910,2012-02-10,2011,Detroit,NewJersey,2.5
10911,2012-02-12,2011,Detroit,Washington,6
10912,2012-02-14,2011,Detroit,SanAntonio,-8.5
10913,2012-02-17,2011,Detroit,Sacramento,2.5
10914,2012-02-19,2011,Detroit,Boston,-5
10915,2012-02-28,2011,Detroit,Philadelphia,-3.5
10916,2012-02-29,2011,Detroit,Charlotte,6
10917,2012-03-06,2011,Detroit,LALakers,-5.5
10918,2012-03-09,2011,Detroit,Atlanta,-2
10919,2012-03-10,2011,Detroit,Toronto,2
10920,2012-03-23,2011,Detroit,Miami,-9
10921,2012-03-31,2011,Detroit,Charlotte,7.5
10922,2012-04-03,2011,Detroit,Orlando,-1
10923,2012-04-05,2011,Detroit,Washington,8
10924,2012-04-13,2011,Detroit,Milwaukee,-5
10925,2012-04-15,2011,Detroit,Chicago,-9.5
10926,2012-04-17,2011,Detroit,Cleveland,7
10927,2012-04-19,2011,Detroit,Minnesota,5
10928,2012-04-22,2011,Detroit,Toronto,4
10929,2012-04-26,2011,Detroit,Philadelphia,8
10930,2011-12-25,2011,GoldenState,LAClippers,-4.5
10931,2011-12-26,2011,GoldenState,Chicago,-6.5
10932,2011-12-28,2011,GoldenState,NewYork,-6
10933,2011-12-31,2011,GoldenState,Philadelphia,-2
10934,2012-01-07,2011,GoldenState,Utah,3.5
10935,2012-01-10,2011,GoldenState,Miami,-9.5
10936,2012-01-12,2011,GoldenState,Orlando,-3.5
10937,2012-01-20,2011,GoldenState,Indiana,-1
10938,2012-01-23,2011,GoldenState,Memphis,2.5
10939,2012-01-25,2011,GoldenState,Portland,4
10940,2012-01-27,2011,GoldenState,OklahomaCity,-4.5
10941,2012-01-31,2011,GoldenState,Sacramento,7
10942,2012-02-02,2011,GoldenState,Utah,5.5
10943,2012-02-07,2011,GoldenState,OklahomaCity,-2
10944,2012-02-12,2011,GoldenState,Houston,1
10945,2012-02-13,2011,GoldenState,Phoenix,3
10946,2012-02-15,2011,GoldenState,Portland,5
10947,2012-02-20,2011,GoldenState,LAClippers,-2.5
10948,2012-03-07,2011,GoldenState,Memphis,pk
10949,2012-03-10,2011,GoldenState,Dallas,4
10950,2012-03-14,2011,GoldenState,Boston,-5
10951,2012-03-16,2011,GoldenState,Milwaukee,-1.5
10952,2012-03-19,2011,GoldenState,Minnesota,1.5
10953,2012-03-24,2011,GoldenState,Sacramento,1.5
10954,2012-03-27,2011,GoldenState,LALakers,-8
10955,2012-03-28,2011,GoldenState,NewOrleans,2.5
10956,2012-03-30,2011,GoldenState,NewJersey,3.5
10957,2012-04-07,2011,GoldenState,Denver,-3
10958,2012-04-12,2011,GoldenState,Dallas,-6.5
10959,2012-04-16,2011,GoldenState,SanAntonio,-10
10960,2012-04-18,2011,GoldenState,LALakers,-7
10961,2012-04-24,2011,GoldenState,NewOrleans,-2.5
10962,2012-04-26,2011,GoldenState,SanAntonio,-6
10963,2011-12-29,2011,Houston,SanAntonio,-3
10964,2011-12-31,2011,Houston,Atlanta,1
10965,2012-01-07,2011,Houston,OklahomaCity,-5.5
10966,2012-01-13,2011,Houston,Sacramento,8.5
10967,2012-01-14,2011,Houston,Portland,-1
10968,2012-01-17,2011,Houston,Detroit,7.5
10969,2012-01-19,2011,Houston,NewOrleans,9.5
10970,2012-01-21,2011,Houston,SanAntonio,5
10971,2012-01-25,2011,Houston,Milwaukee,4.5
10972,2012-01-27,2011,Houston,Washington,9
10973,2012-01-28,2011,Houston,NewYork,7
10974,2012-01-30,2011,Houston,Minnesota,6.5
10975,2012-02-03,2011,Houston,Phoenix,7
10976,2012-02-15,2011,Houston,OklahomaCity,-2.5
10977,2012-02-17,2011,Houston,Minnesota,5
10978,2012-02-19,2011,Houston,Utah,6
10979,2012-02-20,2011,Houston,Memphis,3
10980,2012-02-22,2011,Houston,Philadelphia,4
10981,2012-02-28,2011,Houston,Toronto,9.5
10982,2012-03-02,2011,Houston,Denver,3.5
10983,2012-03-04,2011,Houston,LAClippers,2.5
10984,2012-03-14,2011,Houston,Charlotte,8
10985,2012-03-20,2011,Houston,LALakers,-3
10986,2012-03-22,2011,Houston,GoldenState,8
10987,2012-03-24,2011,Houston,Dallas,3
10988,2012-03-26,2011,Houston,Sacramento,6
10989,2012-03-30,2011,Houston,Memphis,1.5
10990,2012-04-01,2011,Houston,Indiana,3.5
10991,2012-04-11,2011,Houston,Utah,6
10992,2012-04-13,2011,Houston,Phoenix,4
10993,2012-04-16,2011,Houston,Denver,4.5
10994,2012-04-21,2011,Houston,GoldenState,13
10995,2012-04-26,2011,Houston,NewOrleans,5.5
10996,2011-12-26,2011,Indiana,Detroit,8
10997,2011-12-30,2011,Indiana,Cleveland,9.5
10998,2012-01-07,2011,Indiana,Charlotte,10
10999,2012-01-11,2011,Indiana,Atlanta,2.5
11000,2012-01-14,2011,Indiana,Boston,3.5
11001,2012-01-24,2011,Indiana,Orlando,3.5
11002,2012-01-31,2011,Indiana,NewJersey,9.5
11003,2012-02-04,2011,Indiana,Orlando,5
11004,2012-02-07,2011,Indiana,Utah,9
11005,2012-02-11,2011,Indiana,Denver,3
11006,2012-02-14,2011,Indiana,Miami,-2
11007,2012-02-16,2011,Indiana,NewJersey,9
11008,2012-02-19,2011,Indiana,Charlotte,10.5
11009,2012-02-21,2011,Indiana,NewOrleans,10
11010,2012-02-28,2011,Indiana,GoldenState,6
11011,2012-03-06,2011,Indiana,Atlanta,8
11012,2012-03-13,2011,Indiana,Portland,3.5
11013,2012-03-14,2011,Indiana,Philadelphia,-1
11014,2012-03-17,2011,Indiana,NewYork,4
11015,2012-03-20,2011,Indiana,LAClippers,3.5
11016,2012-03-23,2011,Indiana,Phoenix,3.5
11017,2012-03-26,2011,Indiana,Miami,-3.5
11018,2012-03-29,2011,Indiana,Washington,9.5
11019,2012-04-03,2011,Indiana,NewYork,5.5
11020,2012-04-06,2011,Indiana,OklahomaCity,-4
11021,2012-04-07,2011,Indiana,Boston,1.5
11022,2012-04-09,2011,Indiana,Toronto,10.5
11023,2012-04-13,2011,Indiana,Cleveland,12
11024,2012-04-16,2011,Indiana,Minnesota,11
11025,2012-04-19,2011,Indiana,Milwaukee,6
11026,2012-04-21,2011,Indiana,Philadelphia,4.5
11027,2012-04-23,2011,Indiana,Detroit,7.5
11028,2012-04-25,2011,Indiana,Chicago,-3
11029,2011-12-30,2011,LAClippers,Chicago,-1
11030,2012-01-01,2011,LAClippers,Portland,3
11031,2012-01-04,2011,LAClippers,Houston,7
11032,2012-01-07,2011,LAClippers,Milwaukee,10
11033,2012-01-11,2011,LAClippers,Miami,-3
11034,2012-01-14,2011,LAClippers,LALakers,2.5
11035,2012-01-16,2011,LAClippers,NewJersey,7.5
11036,2012-01-18,2011,LAClippers,Dallas,-3.5
11037,2012-01-20,2011,LAClippers,Minnesota,4.5
11038,2012-01-22,2011,LAClippers,Toronto,8.5
11039,2012-01-26,2011,LAClippers,Memphis,4
11040,2012-01-30,2011,LAClippers,OklahomaCity,-2
11041,2012-02-02,2011,LAClippers,Denver,pk
11042,2012-02-15,2011,LAClippers,Washington,13
11043,2012-02-18,2011,LAClippers,SanAntonio,2.5
11044,2012-02-22,2011,LAClippers,Denver,9
11045,2012-02-28,2011,LAClippers,Minnesota,6.5
11046,2012-03-11,2011,LAClippers,GoldenState,7.5
11047,2012-03-12,2011,LAClippers,Boston,5.5
11048,2012-03-14,2011,LAClippers,Atlanta,7
11049,2012-03-15,2011,LAClippers,Phoenix,9.5
11050,2012-03-17,2011,LAClippers,Houston,7.5
11051,2012-03-18,2011,LAClippers,Detroit,7
11052,2012-03-24,2011,LAClippers,Memphis,2
11053,2012-03-26,2011,LAClippers,NewOrleans,10.5
11054,2012-03-28,2011,LAClippers,Phoenix,7
11055,2012-03-30,2011,LAClippers,Portland,9.5
11056,2012-03-31,2011,LAClippers,Utah,5.5
11057,2012-04-04,2011,LAClippers,LALakers,3
11058,2012-04-07,2011,LAClippers,Sacramento,8
11059,2012-04-14,2011,LAClippers,GoldenState,13
11060,2012-04-16,2011,LAClippers,OklahomaCity,-3
11061,2012-04-22,2011,LAClippers,NewOrleans,10.5
11062,2011-12-25,2011,LALakers,Chicago,-5
11063,2011-12-27,2011,LALakers,Utah,5.5
11064,2011-12-29,2011,LALakers,NewYork,3.5
11065,2011-12-31,2011,LALakers,Denver,5
11066,2012-01-03,2011,LALakers,Houston,7
11067,2012-01-06,2011,LALakers,GoldenState,10.5
11068,2012-01-08,2011,LALakers,Memphis,7.5
11069,2012-01-10,2011,LALakers,Phoenix,8
11070,2012-01-13,2011,LALakers,Cleveland,11
11071,2012-01-16,2011,LALakers,Dallas,4
11072,2012-01-22,2011,LALakers,Indiana,5.5
11073,2012-01-25,2011,LALakers,LAClippers,4
11074,2012-01-31,2011,LALakers,Charlotte,13
11075,2012-02-14,2011,LALakers,Atlanta,5
11076,2012-02-17,2011,LALakers,Phoenix,8
11077,2012-02-20,2011,LALakers,Portland,4
11078,2012-02-29,2011,LALakers,Minnesota,7
11079,2012-03-02,2011,LALakers,Sacramento,10
11080,2012-03-04,2011,LALakers,Miami,-2.5
11081,2012-03-11,2011,LALakers,Boston,5
11082,2012-03-16,2011,LALakers,Minnesota,8
11083,2012-03-18,2011,LALakers,Utah,11
11084,2012-03-23,2011,LALakers,Portland,9.5
11085,2012-03-25,2011,LALakers,Memphis,6.5
11086,2012-03-29,2011,LALakers,OklahomaCity,pk
11087,2012-03-31,2011,LALakers,NewOrleans,12.5
11088,2012-04-01,2011,LALakers,GoldenState,10
11089,2012-04-03,2011,LALakers,NewJersey,8
11090,2012-04-06,2011,LALakers,Houston,6
11091,2012-04-13,2011,LALakers,Denver,3.5
11092,2012-04-15,2011,LALakers,Dallas,2
11093,2012-04-17,2011,LALakers,SanAntonio,-3
11094,2012-04-22,2011,LALakers,OklahomaCity,-1
11095,2011-12-28,2011,Memphis,OklahomaCity,-1
11096,2011-12-30,2011,Memphis,Houston,6.5
11097,2012-01-03,2011,Memphis,Sacramento,6.5
11098,2012-01-10,2011,Memphis,OklahomaCity,-2.5
11099,2012-01-12,2011,Memphis,NewYork,4.5
11100,2012-01-14,2011,Memphis,NewOrleans,11
11101,2012-01-16,2011,Memphis,Chicago,-2
11102,2012-01-21,2011,Memphis,Sacramento,9.5
11103,2012-01-30,2011,Memphis,SanAntonio,6
11104,2012-01-31,2011,Memphis,Denver,-1.5
11105,2012-02-06,2011,Memphis,SanAntonio,pk
11106,2012-02-08,2011,Memphis,Minnesota,7.5
11107,2012-02-10,2011,Memphis,Indiana,1.5
11108,2012-02-12,2011,Memphis,Utah,6.5
11109,2012-02-14,2011,Memphis,Houston,3
11110,2012-02-17,2011,Memphis,Denver,4
11111,2012-02-18,2011,Memphis,GoldenState,6
11112,2012-02-21,2011,Memphis,Philadelphia,-2
11113,2012-02-29,2011,Memphis,Dallas,2.5
11114,2012-03-03,2011,Memphis,Detroit,8
11115,2012-03-13,2011,Memphis,LALakers,1.5
11116,2012-03-16,2011,Memphis,Toronto,10
11117,2012-03-18,2011,Memphis,Washington,12.5
11118,2012-03-27,2011,Memphis,Minnesota,4.5
11119,2012-04-03,2011,Memphis,GoldenState,7.5
11120,2012-04-07,2011,Memphis,Dallas,4
11121,2012-04-09,2011,Memphis,LAClippers,4.5
11122,2012-04-11,2011,Memphis,Phoenix,5.5
11123,2012-04-14,2011,Memphis,Utah,9.5
11124,2012-04-18,2011,Memphis,NewOrleans,9.5
11125,2012-04-21,2011,Memphis,Portland,12
11126,2012-04-23,2011,Memphis,Cleveland,12.5
11127,2012-04-26,2011,Memphis,Orlando,15.5
11128,2011-12-27,2011,Miami,Boston,9.5
11129,2012-01-01,2011,Miami,Charlotte,14
11130,2012-01-02,2011,Miami,Atlanta,9.5
11131,2012-01-04,2011,Miami,Indiana,7.5
11132,2012-01-17,2011,Miami,SanAntonio,7
11133,2012-01-19,2011,Miami,LALakers,5.5
11134,2012-01-21,2011,Miami,Philadelphia,7
11135,2012-01-22,2011,Miami,Milwaukee,9
11136,2012-01-24,2011,Miami,Cleveland,13.5
11137,2012-01-27,2011,Miami,NewYork,11.5
11138,2012-01-29,2011,Miami,Chicago,4.5
11139,2012-01-30,2011,Miami,NewOrleans,12.5
11140,2012-02-05,2011,Miami,Toronto,16.5
11141,2012-02-07,2011,Miami,Cleveland,13.5
11142,2012-02-19,2011,Miami,Orlando,9.5
11143,2012-02-21,2011,Miami,Sacramento,13
11144,2012-02-23,2011,Miami,NewYork,10
11145,2012-03-06,2011,Miami,NewJersey,14
11146,2012-03-07,2011,Miami,Atlanta,12.5
11147,2012-03-10,2011,Miami,Indiana,9
11148,2012-03-18,2011,Miami,Orlando,9
11149,2012-03-20,2011,Miami,Phoenix,10.5
11150,2012-03-29,2011,Miami,Dallas,8
11151,2012-04-03,2011,Miami,Philadelphia,7
11152,2012-04-04,2011,Miami,OklahomaCity,3
11153,2012-04-06,2011,Miami,Memphis,8
11154,2012-04-08,2011,Miami,Detroit,11.5
11155,2012-04-10,2011,Miami,Boston,7.5
11156,2012-04-13,2011,Miami,Charlotte,16.5
11157,2012-04-18,2011,Miami,Toronto,9.5
11158,2012-04-19,2011,Miami,Chicago,6.5
11159,2012-04-21,2011,Miami,Washington,10
11160,2012-04-22,2011,Miami,Houston,5
11161,2011-12-27,2011,Milwaukee,Minnesota,5.5
11162,2011-12-30,2011,Milwaukee,Washington,8.5
11163,2012-01-10,2011,Milwaukee,SanAntonio,-2
11164,2012-01-12,2011,Milwaukee,Detroit,8.5
11165,2012-01-17,2011,Milwaukee,Denver,-3
11166,2012-01-23,2011,Milwaukee,Atlanta,-1.5
11167,2012-01-28,2011,Milwaukee,LALakers,-5
11168,2012-01-30,2011,Milwaukee,Detroit,8
11169,2012-02-01,2011,Milwaukee,Miami,-7
11170,2012-02-04,2011,Milwaukee,Chicago,-5
11171,2012-02-07,2011,Milwaukee,Phoenix,8
11172,2012-02-11,2011,Milwaukee,Orlando,-1.5
11173,2012-02-13,2011,Milwaukee,Miami,-6
11174,2012-02-15,2011,Milwaukee,NewOrleans,9
11175,2012-02-20,2011,Milwaukee,Orlando,-1.5
11176,2012-02-28,2011,Milwaukee,Washington,7.5
11177,2012-03-05,2011,Milwaukee,Philadelphia,-2
11178,2012-03-07,2011,Milwaukee,Chicago,-7.5
11179,2012-03-09,2011,Milwaukee,NewYork,-1
11180,2012-03-14,2011,Milwaukee,Cleveland,7
11181,2012-03-22,2011,Milwaukee,Boston,4
11182,2012-03-24,2011,Milwaukee,Indiana,4.5
11183,2012-03-27,2011,Milwaukee,Atlanta,2.5
11184,2012-03-31,2011,Milwaukee,Memphis,3
